Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1105,2024-09-19,2024-09-26,CUST832,Carol Anderson,Home Office,PROD7086,Keyboard,Electronics,East,New Mexico,New Rebecca,1,3768,5,3579.6,3090.01,489.59,Net Banking,Delivered,"Matthews, Keller and Griffin",pwilliams@hensley.com,27,No,0
ORD1106,2024-01-31,2024-02-06,CUST812,Jennifer Wilson,Consumer,PROD5008,Headphones,Electronics,North,Maine,East Michael,10,2482,5,23579.0,20081.78,3497.22,Cash,Pending,Goodwin PLC,meltonsara@hanson.com,7,Yes,38
ORD1107,2024-10-02,2024-10-05,CUST855,David Nguyen,Consumer,PROD6991,File Folder,Office Supplies,North,Oklahoma,South Dominicchester,2,3787,10,6816.6,4527.47,2289.13,Cash,Returned,"Le, Wilson and Brown",uoconnor@shaw.biz,20,No,0
ORD1108,2024-07-18,2024-07-20,CUST309,Anthony Castaneda,Consumer,PROD5878,File Folder,Office Supplies,South,California,West Ashleyton,10,811,0,8110.0,5973.2,2136.8,Credit Card,Returned,"Bailey, Bartlett and Russell",youngvicki@whitehead-dunn.com,20,No,0
ORD1109,2024-04-08,2024-04-15,CUST191,Christopher Martinez,Consumer,PROD2138,Bookshelf,Furniture,West,Vermont,Brownport,3,4062,0,12186.0,7833.4,4352.6,UPI,Cancelled,Rivera-Parker,leesuzanne@vasquez-hodge.com,16,No,0
ORD1110,2025-07-15,2025-07-22,CUST852,Sue Summers,Consumer,PROD6504,Sofa,Furniture,South,West Virginia,North Josephside,7,445,10,2803.5,2236.06,567.44,Net Banking,Delivered,Bass-Olson,michelereese@patel.com,4,Yes,28
ORD1111,2024-10-25,2024-10-30,CUST202,Joseph Schmidt,Corporate,PROD7537,Juice Pack,Grocery,West,Montana,Robertside,3,4424,15,11281.2,8112.62,3168.58,UPI,Delivered,Garner Ltd,bryantjennifer@juarez-james.com,45,No,0
ORD1112,2025-10-16,2025-10-22,CUST886,Diana Parker,Corporate,PROD2852,Dining Table,Furniture,West,Kansas,Moralesmouth,2,2322,20,3715.2,2610.19,1105.01,Credit Card,Returned,"Bates, Alvarado and Meza",cameron70@cross-williams.com,12,No,0
ORD1113,2025-03-08,2025-03-14,CUST733,Scott Turner,Home Office,PROD1076,Mouse,Electronics,East,Kentucky,East Carlosstad,8,3948,20,25267.2,17660.56,7606.64,UPI,Pending,"Woods, Coleman and Nelson",mcdanielrobin@palmer.com,40,No,0
ORD1114,2025-07-06,2025-07-11,CUST633,Jeffrey Chavez,Corporate,PROD7096,Rice Bag,Grocery,West,Indiana,North Jenniferborough,4,3435,5,13053.0,11324.25,1728.75,Credit Card,Returned,"Macias, Lindsey and Walsh",reginahart@jackson.biz,36,No,0
ORD1115,2025-07-22,2025-07-29,CUST904,Barry Ray,Consumer,PROD8216,Headphones,Electronics,North,Utah,South Kimberlyhaven,10,4522,15,38437.0,25752.81,12684.19,Net Banking,Returned,Sullivan Inc,charlessmith@moreno-green.com,1,Yes,32
ORD1116,2024-05-13,2024-05-15,CUST978,Michael Vincent,Consumer,PROD6306,Monitor,Electronics,East,Missouri,Crystalborough,9,4825,20,34740.0,28095.64,6644.36,Cash,Cancelled,Anderson and Sons,jesse49@rodriguez.net,26,No,0
ORD1117,2024-06-04,2024-06-08,CUST189,Kristen Lucero,Consumer,PROD3530,Dining Table,Furniture,East,Virginia,North Tylerfurt,7,1332,0,9324.0,7229.74,2094.26,UPI,Delivered,"Wright, Cooper and Love",jeffreydavis@peterson.com,37,No,0
ORD1118,2024-09-30,2024-10-06,CUST615,Kim Mendez,Consumer,PROD1356,Notebook,Office Supplies,South,Arkansas,Jessicamouth,9,545,15,4169.25,3026.36,1142.89,UPI,Pending,Morales LLC,dgraham@jackson.com,21,No,0
ORD1119,2025-03-10,2025-03-17,CUST612,Mary Martinez,Consumer,PROD5357,Bookshelf,Furniture,North,Montana,Port Thomas,7,2090,10,13167.0,8954.18,4212.82,Credit Card,Returned,Vargas-Cooke,lgraham@moore-smith.info,41,No,0
ORD1120,2024-06-15,2024-06-17,CUST973,Lisa Osborn,Consumer,PROD6150,Study Table,Furniture,North,New York,Lake Randytown,1,3499,5,3324.05,2754.11,569.94,Net Banking,Cancelled,Gordon-Rodriguez,robert46@smith.net,42,No,0
ORD1121,2025-06-17,2025-06-24,CUST415,Jason Bush,Corporate,PROD3020,Mouse,Electronics,East,Oklahoma,Jonesview,9,2620,10,21222.0,15198.34,6023.66,Cash,Pending,Knapp-Patterson,ljohnson@calhoun.info,47,No,0
ORD1122,2025-02-23,2025-02-28,CUST275,Patricia Shaw,Consumer,PROD8433,Snacks,Grocery,North,Texas,North Andreaberg,2,1689,10,3040.2,2564.33,475.87,UPI,Cancelled,Ryan-Hanson,rebecca30@hendricks-moore.com,14,No,0
ORD1123,2024-10-15,2024-10-17,CUST958,James Castillo,Corporate,PROD4096,Monitor,Electronics,East,Connecticut,South Dustin,6,1150,20,5520.0,3519.16,2000.84,Net Banking,Pending,Calhoun-Tyler,gyoung@phelps.com,9,Yes,39
ORD1124,2025-07-18,2025-07-25,CUST513,Joseph Wagner,Corporate,PROD3716,Monitor,Electronics,South,South Carolina,Diazview,5,3894,15,16549.5,11296.73,5252.77,Cash,Delivered,Velez-Ayers,vchang@moran.com,5,Yes,38
ORD1125,2024-03-12,2024-03-19,CUST660,Sarah Lewis,Corporate,PROD9328,Pen,Office Supplies,South,Louisiana,Port Ronald,3,3056,20,7334.4,5884.55,1449.85,UPI,Cancelled,Sawyer-Stevens,bgraves@santos-rodriguez.com,2,Yes,48
ORD1126,2024-06-08,2024-06-14,CUST737,Alyssa King DDS,Consumer,PROD6137,Bookshelf,Furniture,West,Virginia,Lake Jessica,7,3278,0,22946.0,15120.42,7825.58,Credit Card,Delivered,Nguyen-Moore,pblankenship@lee.com,36,No,0
ORD1127,2025-04-16,2025-04-17,CUST153,Danny Graham,Corporate,PROD1657,Sugar,Grocery,West,Minnesota,Lake Omar,9,4684,0,42156.0,28313.12,13842.88,Cash,Pending,Malone-Castillo,wilsonkimberly@moore-anderson.net,19,No,0
ORD1128,2024-08-13,2024-08-14,CUST520,Kayla Carpenter,Consumer,PROD8207,Mouse,Electronics,West,Wisconsin,North Luis,2,623,5,1183.7,963.64,220.06,Cash,Delivered,Proctor Group,mooreelizabeth@lee.org,15,No,0
ORD1129,2025-05-18,2025-05-25,CUST580,Suzanne Ramirez,Home Office,PROD6414,Keyboard,Electronics,West,Ohio,Valenciaside,4,4274,5,16241.2,12533.02,3708.18,Credit Card,Cancelled,Hernandez PLC,wjackson@johnson-donovan.biz,41,No,0
ORD1130,2024-02-08,2024-02-13,CUST489,Charlotte Bishop,Corporate,PROD5461,Study Table,Furniture,North,New Jersey,Joshuastad,6,3474,15,17717.4,13674.68,4042.72,Cash,Pending,Ford-Roberts,qmartinez@peterson.net,0,Yes,36
ORD1131,2024-12-24,2024-12-28,CUST400,Joseph Powell,Home Office,PROD6976,Sugar,Grocery,West,South Carolina,Port Aaron,7,2822,10,17778.6,11324.09,6454.51,Cash,Pending,"Foster, Thomas and Lowery",vwalsh@peterson.com,4,Yes,28
ORD1132,2024-03-05,2024-03-12,CUST251,Ryan Rodriguez,Home Office,PROD4759,Snacks,Grocery,North,Minnesota,West Jeffrey,10,4500,5,42750.0,27391.35,15358.65,Cash,Pending,"Medina, Russo and Sullivan",lisa52@chen.com,32,No,0
ORD1133,2025-01-04,2025-01-10,CUST942,Kristi Johnson,Corporate,PROD2071,Laptop,Electronics,East,Wisconsin,East Curtisville,8,2236,15,15204.8,9725.42,5479.38,Net Banking,Delivered,Frederick-Weeks,amber67@guerra.info,10,No,0
ORD1134,2024-02-23,2024-02-26,CUST707,Elizabeth Butler,Corporate,PROD9143,Sugar,Grocery,South,New Jersey,North Stacy,3,3951,15,10075.05,7875.91,2199.14,Credit Card,Pending,Harper Group,martinkevin@jackson.org,28,No,0
ORD1135,2025-01-28,2025-02-03,CUST320,Stephanie Miller,Corporate,PROD4408,Pen,Office Supplies,West,Texas,South Julieport,9,232,15,1774.8,1125.68,649.12,Cash,Delivered,Turner-White,andersenmelissa@robinson.com,23,No,0
ORD1136,2024-06-28,2024-06-29,CUST201,Abigail Horn,Corporate,PROD6737,Dining Table,Furniture,North,South Dakota,East Paul,9,3608,15,27601.2,20734.7,6866.5,UPI,Returned,"Jones, Davis and Gibson",cynthia88@wright.com,39,No,0
ORD1137,2024-06-15,2024-06-16,CUST923,Jeanette Dawson,Consumer,PROD5212,Calculator,Office Supplies,West,Nebraska,East Kellyland,5,2928,15,12444.0,7907.04,4536.96,Credit Card,Cancelled,Johnson Inc,leeshannon@parker.net,20,No,0
ORD1138,2024-08-29,2024-08-30,CUST207,Meredith Thompson,Consumer,PROD3055,Bookshelf,Furniture,West,Vermont,Thompsonfort,1,1340,0,1340.0,875.84,464.16,UPI,Pending,"Garcia, Wilson and Thompson",sean66@dickerson.biz,10,No,0
ORD1139,2024-02-15,2024-02-18,CUST683,Leslie Henry,Corporate,PROD5346,Sofa,Furniture,West,Kansas,Brandyburgh,5,2268,5,10773.0,8109.63,2663.37,UPI,Pending,Scott-Walsh,christopher08@berry.com,10,No,0
ORD1140,2024-01-05,2024-01-10,CUST139,Jose Newton,Corporate,PROD1155,Dining Table,Furniture,North,Idaho,Mendozaville,10,1458,20,11664.0,8542.63,3121.37,UPI,Returned,Williams Inc,keithrodriguez@murphy-holland.biz,10,No,0
ORD1141,2024-04-23,2024-04-26,CUST866,Michael Nixon,Corporate,PROD9450,Snacks,Grocery,South,Michigan,Port Nicoleburgh,2,1554,15,2641.8,1788.08,853.72,UPI,Cancelled,"Vargas, Smith and Brown",susankirk@morton.com,28,No,0
ORD1142,2024-11-22,2024-11-24,CUST669,April Mason,Home Office,PROD7448,Pen,Office Supplies,North,Tennessee,Susanville,8,2875,0,23000.0,19485.07,3514.93,Credit Card,Returned,Byrd-King,bernardjanice@moore.net,16,No,0
ORD1143,2025-02-18,2025-02-21,CUST970,Matthew Martin,Consumer,PROD6096,Cooking Oil,Grocery,North,California,Seanborough,6,717,10,3871.8,3176.92,694.88,Net Banking,Pending,"Pacheco, Davis and Schroeder",jeremy30@stanton.com,1,Yes,36
ORD1144,2025-08-14,2025-08-21,CUST855,Melissa Rodriguez,Corporate,PROD1453,Headphones,Electronics,East,Utah,West Loriport,1,2165,15,1840.25,1240.5,599.75,Credit Card,Pending,Moyer PLC,clowe@parker.com,1,Yes,34
ORD1145,2025-05-27,2025-05-28,CUST621,Kenneth Campbell,Home Office,PROD7983,Monitor,Electronics,West,Indiana,Port Tammyport,10,1220,10,10980.0,9521.76,1458.24,Net Banking,Returned,"Rivera, Guzman and Lopez",gary91@fitzpatrick.com,34,No,0
ORD1146,2025-06-18,2025-06-25,CUST626,Dave Mcdonald,Consumer,PROD2435,Juice Pack,Grocery,South,Massachusetts,Reneefurt,9,1316,20,9475.2,8458.2,1017.0,Cash,Cancelled,"Robbins, Horne and Galloway",rtaylor@moody-murray.info,5,Yes,45
ORD1147,2024-08-11,2024-08-13,CUST999,Rhonda Gomez,Home Office,PROD8345,Dining Table,Furniture,South,Wyoming,South Savannah,1,4525,20,3620.0,2400.23,1219.77,UPI,Returned,"Lutz, Benton and Mahoney",brittanywatson@powell-rose.com,26,No,0
ORD1148,2025-10-16,2025-10-23,CUST566,Karen Rodriguez,Corporate,PROD1032,Sugar,Grocery,East,Rhode Island,Port Shelbymouth,1,2234,20,1787.2,1442.27,344.93,Net Banking,Pending,Mcintosh-Cline,cody93@roberts.org,46,No,0
ORD1149,2024-11-28,2024-12-05,CUST178,Tammy Anderson,Home Office,PROD8889,Juice Pack,Grocery,East,North Carolina,New Toni,3,423,10,1142.1,763.56,378.54,Credit Card,Cancelled,Summers-Allison,jamesjones@wilkinson.com,46,No,0
ORD1150,2024-11-27,2024-12-03,CUST745,Brittany Morgan,Home Office,PROD2304,Keyboard,Electronics,North,Arizona,Harthaven,9,702,10,5686.2,3745.02,1941.18,Cash,Returned,"Morgan, Smith and Santiago",christina75@barajas.org,15,No,0
ORD1151,2024-09-05,2024-09-10,CUST268,Linda Jackson,Home Office,PROD5608,Laptop,Electronics,North,Hawaii,Patelland,6,3458,5,19710.6,12526.29,7184.31,UPI,Returned,Williams and Sons,patriciabuchanan@ellis.com,17,No,0
ORD1152,2024-07-01,2024-07-02,CUST951,Patricia Pena,Consumer,PROD3147,Mouse,Electronics,South,Virginia,South David,7,2427,10,15290.1,11127.97,4162.13,UPI,Returned,"Young, Johnson and Velazquez",qharding@palmer.biz,15,No,0
ORD1153,2024-11-17,2024-11-20,CUST688,Joshua Lawrence,Consumer,PROD2457,Notebook,Office Supplies,South,Illinois,Susanberg,10,2787,20,22296.0,16995.04,5300.96,Cash,Delivered,"Johnson, Jones and Turner",browntiffany@barrett.com,29,No,0
ORD1154,2024-12-09,2024-12-12,CUST619,Richard Shelton,Consumer,PROD1122,Cooking Oil,Grocery,West,Tennessee,Haleybury,4,4675,20,14960.0,12207.0,2753.0,Credit Card,Delivered,"Peterson, Nelson and Martinez",operry@sanchez.net,11,No,0
ORD1155,2024-01-26,2024-01-27,CUST303,Cindy Riddle,Home Office,PROD2327,Cooking Oil,Grocery,North,Alaska,Marymouth,8,1247,0,9976.0,7252.63,2723.37,Credit Card,Cancelled,Hill-Johnson,qwhite@reyes.com,20,No,0
ORD1156,2024-05-05,2024-05-06,CUST633,Catherine Bruce,Corporate,PROD6841,File Folder,Office Supplies,East,Utah,South Aaron,6,4479,10,24186.6,21583.53,2603.07,Net Banking,Cancelled,"Sanford, Johnson and Navarro",andrewrogers@armstrong.com,26,No,0
ORD1157,2025-04-26,2025-04-27,CUST721,Melissa Decker,Home Office,PROD8501,Calculator,Office Supplies,North,Vermont,Johnhaven,4,4576,5,17388.8,13411.63,3977.17,Credit Card,Returned,Evans-Nunez,raymond16@miller.com,25,No,0
ORD1158,2024-04-18,2024-04-21,CUST822,Adrian Mejia,Corporate,PROD3223,Sofa,Furniture,East,Colorado,South Laura,7,4768,0,33376.0,28233.57,5142.43,Cash,Pending,Wood and Sons,kevinsoto@bryant-kelly.com,9,Yes,44
ORD1159,2024-03-14,2024-03-19,CUST171,Alexandra Price,Consumer,PROD9163,Pen,Office Supplies,South,Iowa,Port Amandafort,5,4843,20,19372.0,15361.64,4010.36,Net Banking,Cancelled,Anderson-Butler,andrea98@foster.com,32,No,0
ORD1160,2024-01-18,2024-01-25,CUST839,Jacqueline Richardson,Home Office,PROD9469,Mouse,Electronics,East,Maine,East Adammouth,2,4364,5,8291.6,6244.27,2047.33,Credit Card,Cancelled,"Mendez, Goodman and Boyd",tiffanymullins@smith.com,47,No,0
ORD1161,2025-05-30,2025-06-01,CUST305,Kristopher Carpenter,Corporate,PROD2593,Bookshelf,Furniture,North,Pennsylvania,New Deannaland,1,4398,5,4178.1,3093.72,1084.38,Cash,Cancelled,White-Reese,matthewolsen@bradley-warren.org,11,No,0
ORD1162,2025-06-15,2025-06-16,CUST942,Brett Heath,Consumer,PROD1494,Pen,Office Supplies,South,Vermont,Jenniferburgh,5,257,0,1285.0,1108.04,176.96,Cash,Cancelled,Christensen-Rocha,xhickman@brown.com,43,No,0
ORD1163,2025-01-27,2025-01-30,CUST285,Nancy Hampton,Corporate,PROD3477,Pen,Office Supplies,West,Texas,Port Johnathanhaven,7,1888,15,11233.6,8565.99,2667.61,UPI,Delivered,Baldwin and Sons,wwilliams@henry.com,17,No,0
ORD1164,2025-03-21,2025-03-23,CUST394,Bridget Wallace,Consumer,PROD9889,Laptop,Electronics,West,California,Summerfort,6,367,5,2091.9,1303.34,788.56,Cash,Cancelled,Collins-Harmon,jenniferdunlap@anderson-simon.info,43,No,0
ORD1165,2024-10-27,2024-10-31,CUST631,Robin Miller,Consumer,PROD9295,Notebook,Office Supplies,South,North Carolina,Johnsonfort,5,440,15,1870.0,1402.17,467.83,Net Banking,Cancelled,Gregory and Sons,markparker@roth-carter.net,2,Yes,42
ORD1166,2025-10-16,2025-10-18,CUST978,Sherry Estes,Consumer,PROD6754,File Folder,Office Supplies,South,North Dakota,East Aprilshire,7,3676,0,25732.0,18178.74,7553.26,Credit Card,Returned,Santiago Inc,jason90@francis.info,43,No,0
ORD1167,2025-03-25,2025-03-30,CUST981,Vincent Dennis,Corporate,PROD6748,Pen,Office Supplies,North,Georgia,Mitchellstad,9,2938,5,25119.9,15941.35,9178.55,UPI,Pending,"Torres, Nguyen and Moore",johnchang@douglas-lee.biz,18,No,0
ORD1168,2024-08-11,2024-08-17,CUST290,Amber Brown,Home Office,PROD6312,Headphones,Electronics,North,Delaware,South Sarah,9,1359,15,10396.35,7893.41,2502.94,Net Banking,Returned,"Howard, Simmons and Brooks",david50@smith.com,15,No,0
ORD1169,2025-03-24,2025-03-31,CUST451,Sandra Hayes,Consumer,PROD2348,Dining Table,Furniture,West,Georgia,Lewisport,2,3070,0,6140.0,4785.02,1354.98,Credit Card,Cancelled,"Cabrera, Webster and Wade",coxkenneth@martinez.biz,13,No,0
ORD1170,2025-06-03,2025-06-06,CUST793,Michael Harrington,Home Office,PROD4529,Bookshelf,Furniture,East,Louisiana,South Petermouth,10,1468,10,13212.0,9714.16,3497.84,Cash,Pending,"Hayes, Fields and Ortiz",swatkins@ruiz.biz,35,No,0
ORD1171,2024-09-03,2024-09-05,CUST183,Mr. Dean Russell,Home Office,PROD6539,Dining Table,Furniture,West,Texas,South Miafurt,4,3411,5,12961.8,9967.69,2994.11,UPI,Delivered,Thomas-Hill,brownmatthew@tanner-brown.com,26,No,0
ORD1172,2024-02-27,2024-02-29,CUST687,Brian Salazar,Home Office,PROD7281,Monitor,Electronics,West,Maine,New Patricia,9,587,20,4226.4,2987.72,1238.68,UPI,Returned,Burns PLC,wattssamantha@wilson.com,20,No,0
ORD1173,2025-10-10,2025-10-17,CUST554,Nina Martinez,Consumer,PROD8351,Monitor,Electronics,East,South Carolina,Crawfordchester,1,370,5,351.5,222.42,129.08,Cash,Delivered,Pierce-Jones,xturner@craig-butler.org,30,No,0
ORD1174,2025-10-18,2025-10-23,CUST592,Joseph Pace,Consumer,PROD1284,Snacks,Grocery,South,Iowa,New Brianfurt,7,2736,15,16279.2,13039.64,3239.56,UPI,Returned,Murphy-Fuentes,wharris@kim-miller.com,31,No,0
ORD1175,2024-03-09,2024-03-16,CUST251,Stacy Watts,Corporate,PROD6295,Office Chair,Furniture,South,Missouri,Garciamouth,8,3348,10,24105.6,19896.44,4209.16,UPI,Delivered,"Jones, Miller and Lopez",andersonzachary@colon.com,37,No,0
ORD1176,2025-01-21,2025-01-28,CUST987,Erik Cline,Consumer,PROD3768,Keyboard,Electronics,North,Oregon,Taylorchester,10,2399,5,22790.5,14559.47,8231.03,Credit Card,Pending,"Lee, Jensen and Stein",sharonlee@spears-yates.com,42,No,0
ORD1177,2024-02-09,2024-02-15,CUST773,Maria Nguyen,Home Office,PROD6076,Cooking Oil,Grocery,West,Kansas,West Mark,9,3591,15,27471.15,22383.39,5087.76,UPI,Pending,Adams Inc,leebonnie@herring.biz,36,No,0
ORD1178,2025-03-14,2025-03-16,CUST514,Steven Armstrong,Home Office,PROD3652,Stapler,Office Supplies,North,Kentucky,Fergusonchester,10,2237,15,19014.5,16011.02,3003.48,Credit Card,Returned,Lambert LLC,heathermayo@hart.net,38,No,0
ORD1179,2024-01-31,2024-02-06,CUST293,Jason Meyer,Home Office,PROD2458,Bookshelf,Furniture,South,Delaware,Youngview,5,3992,10,17964.0,14229.89,3734.11,Net Banking,Delivered,Rivera and Sons,yburke@robinson.biz,0,Yes,38
ORD1180,2025-10-07,2025-10-11,CUST515,Matthew Reid,Consumer,PROD8317,Notebook,Office Supplies,West,Hawaii,East Matthew,6,4720,10,25488.0,18546.39,6941.61,UPI,Returned,Robinson-Crawford,iyates@phillips.com,2,Yes,38
ORD1181,2024-12-06,2024-12-12,CUST466,Victoria Sellers,Corporate,PROD8789,Calculator,Office Supplies,West,Kansas,South Joshua,9,2246,0,20214.0,12981.45,7232.55,UPI,Pending,Barron-Crawford,kstevens@avery.com,13,No,0
ORD1182,2024-12-16,2024-12-19,CUST144,Brittany Melton,Corporate,PROD8450,Monitor,Electronics,South,Tennessee,Lake Joanna,7,4347,20,24343.2,14625.01,9718.19,Credit Card,Pending,"Garner, Kaufman and Evans",riveraclarence@morris-campbell.com,49,No,0
ORD1183,2024-04-03,2024-04-06,CUST162,Daniel Rodriguez,Corporate,PROD4423,Monitor,Electronics,South,Oklahoma,Stephanietown,7,1409,5,9369.85,7482.02,1887.83,Net Banking,Cancelled,Sanchez-Walters,terrichavez@rodriguez.info,33,No,0
ORD1184,2024-10-18,2024-10-21,CUST433,Emily Miller,Home Office,PROD4683,File Folder,Office Supplies,East,North Dakota,Brandonville,1,4097,0,4097.0,3303.68,793.32,UPI,Delivered,"Hernandez, Choi and Guerrero",miranda71@randall.com,48,No,0
ORD1185,2025-09-27,2025-09-28,CUST673,Bryan Navarro,Corporate,PROD1678,Pen,Office Supplies,East,New Jersey,Christinaton,2,4505,10,8109.0,7142.38,966.62,Cash,Pending,"Williams, Robinson and Clark",mwilliams@washington.com,17,No,0
ORD1186,2025-05-23,2025-05-25,CUST931,Alexander Bryant,Home Office,PROD1532,Monitor,Electronics,East,Arkansas,New Angelshire,5,2296,20,9184.0,7833.78,1350.22,UPI,Returned,Solis-Garrison,jenniferrodriguez@davis.com,45,No,0
ORD1187,2025-10-03,2025-10-07,CUST950,Sarah Gardner,Consumer,PROD5217,Sofa,Furniture,West,Hawaii,Bellview,6,4564,20,21907.2,16405.0,5502.2,Net Banking,Pending,Warner-Johnson,keithcharles@peters.com,34,No,0
ORD1188,2025-12-04,2025-12-10,CUST354,Kevin Grant,Corporate,PROD3691,Rice Bag,Grocery,East,California,Woodbury,9,4464,0,40176.0,25791.56,14384.44,Cash,Pending,Lee Group,mcollins@brooks.biz,29,No,0
ORD1189,2024-05-10,2024-05-14,CUST265,Tiffany Wade,Consumer,PROD2614,File Folder,Office Supplies,West,Louisiana,Webbmouth,6,1855,10,10017.0,6379.29,3637.71,Cash,Delivered,"Nguyen, Bennett and Lopez",hclark@knight.com,33,No,0
ORD1190,2025-10-01,2025-10-04,CUST260,Larry Murphy,Home Office,PROD8893,Laptop,Electronics,East,Ohio,Jessicachester,1,2889,15,2455.65,1767.84,687.81,Cash,Returned,Crawford Inc,gsims@brown-marquez.com,28,No,0
ORD1191,2024-02-24,2024-02-26,CUST397,Brandon Wright,Corporate,PROD3197,Office Chair,Furniture,North,Washington,North Ashleyborough,2,2192,0,4384.0,2925.42,1458.58,Net Banking,Returned,"Yu, Salas and Norman",watkinsdouglas@miller.info,7,Yes,36
ORD1192,2025-04-09,2025-04-12,CUST975,Danielle Farley,Consumer,PROD6257,Rice Bag,Grocery,West,Alabama,North Justinville,5,2454,5,11656.5,10479.91,1176.59,Net Banking,Returned,Adams Ltd,stephanie64@bell-gibson.com,15,No,0
ORD1193,2024-11-01,2024-11-08,CUST308,Lindsay Alvarez,Consumer,PROD4758,Calculator,Office Supplies,North,Kansas,Williamview,5,2580,20,10320.0,8209.49,2110.51,Net Banking,Returned,"Reese, Parker and Nolan",rachel22@flynn.com,6,Yes,21
ORD1194,2024-01-18,2024-01-22,CUST256,Stephanie Underwood,Corporate,PROD3618,File Folder,Office Supplies,South,Michigan,North Aaron,9,622,15,4758.3,3857.51,900.79,Credit Card,Cancelled,Knox Ltd,nicolejoyce@neal-brown.org,2,Yes,40
ORD1195,2024-08-29,2024-08-30,CUST273,Thomas Berry,Home Office,PROD6105,Juice Pack,Grocery,West,Montana,South Kimberlyton,5,1705,15,7246.25,5664.53,1581.72,Net Banking,Pending,"Smith, Charles and Myers",eric96@murphy.com,20,No,0
ORD1196,2024-01-22,2024-01-23,CUST983,Eric Gomez,Home Office,PROD1093,Cooking Oil,Grocery,East,Wisconsin,North Edgarside,3,1846,10,4984.2,3193.33,1790.87,Net Banking,Pending,"Hernandez, Roberts and James",tonya14@morrow-smith.info,42,No,0
ORD1197,2024-05-04,2024-05-07,CUST395,Paul Valencia,Consumer,PROD3091,Juice Pack,Grocery,East,Montana,Lisaville,5,4549,5,21607.75,15798.08,5809.67,Credit Card,Cancelled,Valenzuela Ltd,nancy30@scott-kelley.biz,33,No,0
ORD1198,2024-05-10,2024-05-13,CUST193,Michael Bowen,Corporate,PROD2232,Sugar,Grocery,West,Colorado,East Jennifer,3,449,0,1347.0,968.41,378.59,Net Banking,Pending,Malone PLC,tamarahancock@olsen-lester.com,36,No,0
ORD1199,2024-12-03,2024-12-07,CUST513,Brett Floyd,Home Office,PROD7083,Sofa,Furniture,West,New York,Lake Chris,10,1560,10,14040.0,12568.04,1471.96,Cash,Delivered,Glover Ltd,suarezkelly@miller-gonzales.org,29,No,0
ORD1200,2024-01-10,2024-01-15,CUST199,Russell Johnson,Home Office,PROD4061,Cooking Oil,Grocery,South,Oklahoma,Jenningstown,7,2784,0,19488.0,12430.08,7057.92,Net Banking,Cancelled,Vargas Inc,collin26@barnes-allen.com,43,No,0
